pred,lower,upper,date,state
624.9836576850496,436.9010323869809,894.0344458316796,2025-03-23,PA
375.3672520674403,288.14086683186497,488.99892428962215,2025-03-09,DF
355.23064171017063,268.5914279873503,469.8169623483392,2025-03-16,DF
323.8455244615848,241.64044656667508,434.01642897088755,2025-03-23,DF
5802.510251839994,4645.215064598519,7248.130550359828,2025-03-09,GO
5336.653818120814,4237.716905982033,6720.570204739442,2025-03-16,GO
5094.078000483661,4066.1412132508494,6381.881325332788,2025-03-23,GO
1267.7032348793232,1048.5336559967,1532.6846997542232,2025-03-09,MT
1129.1095180674533,936.5921881160541,1361.1989507994315,2025-03-16,MT
1340.6630692770063,1108.9126175595147,1620.8467979008985,2025-03-23,MT
302.9797261855127,210.2802120536256,436.5447113779695,2025-03-09,MS
264.9656400042659,183.66357867221762,382.25755422182806,2025-03-16,MS
271.2318662989021,188.48001176601147,390.31579320631045,2025-03-23,MS
1184.0137308011958,403.8818472026291,3471.0362063448542,2025-03-09,RS
1965.0038149984753,686.5183001505416,5624.380285437193,2025-03-16,RS
2378.183751684492,826.5857864544237,6842.312134395709,2025-03-23,RS
760.2103622034141,433.78834073486667,1332.2621668955205,2025-03-09,SC
755.6094999583144,431.2278624501361,1324.0000615527792,2025-03-16,SC
651.7262782269373,371.4532471799165,1143.4740305980026,2025-03-23,SC
3948.8258053790537,2133.8284678880245,7307.6282727922635,2025-03-09,PR
4370.491968723608,1773.2348760154136,10771.95148089988,2025-03-16,PR
4754.092792551001,1521.8324225636181,14851.436955267356,2025-03-23,PR
59752.61574508694,43418.472295133535,82231.70691291663,2025-03-09,BR
57065.32390844105,41491.239439866506,78485.27151122798,2025-03-16,BR
59311.952620227974,43385.02124605561,81085.76699023748,2025-03-23,BR
22.573601113701013,10.038268904172273,50.76248425948108,2025-03-09,SE
22.525369812613384,8.533679124347513,59.457624056586425,2025-03-16,SE
22.852320279559166,7.8385615568140095,66.62300708802637,2025-03-23,SE
34267.96448463219,25538.952552885203,45980.4836352754,2025-03-09,SP
32505.470518190654,24507.62166331403,43113.34768116715,2025-03-16,SP
38370.09731229044,28664.368189054316,51362.177531505185,2025-03-23,SP
69.40819990890789,49.37933461047152,97.56101925223813,2025-03-09,TO
66.32050060909702,47.340025039210566,92.91099439423924,2025-03-16,TO
72.44750787794733,51.85340374938535,101.22076890251309,2025-03-23,TO
