pred,lower,upper,date,state
663.5790127208563,393.4539210378484,1119.1580070216862,2025-01-12,SC
706.1711893986393,420.9274184599579,1184.7119642649914,2025-01-19,SC
826.4545304816713,492.04276366879367,1388.1457901359206,2025-01-26,SC
2269.6086928694344,1295.6765613192713,3975.6246061158763,2025-01-12,PR
2801.839665079385,1212.4927193001847,6474.517647696165,2025-01-19,PR
3467.379416720405,1175.332820317286,10229.204708374218,2025-01-26,PR
29228.572833113572,25931.395171159125,32944.98673217502,2025-01-12,BR
32300.62142524067,28053.34841944838,37190.93096685076,2025-01-19,BR
46828.20436404775,39428.46354654975,55616.69227541868,2025-01-26,BR
12.359412294267496,7.5789664131992405,20.155132498497164,2025-01-12,SE
11.299454643963342,6.880578139023442,18.55624232022833,2025-01-19,SE
11.101571781540393,6.877704485401229,17.919481170250382,2025-01-26,SE
13184.763444092954,10831.482614525163,16049.325218282753,2025-01-12,SP
24032.93703315912,19180.789995545558,30112.527303303228,2025-01-19,SP
32135.90190592293,25355.256736424337,40729.86529154495,2025-01-26,SP
44.57468603738103,31.187743697449786,63.70780312310824,2025-01-12,TO
49.26661815801143,34.5360526573323,70.28017037181539,2025-01-19,TO
51.18124800271761,36.15595574559433,72.45058505844858,2025-01-26,TO
