pred,lower,upper,date,state
1184.2170685947622,743.9320913377447,1885.0780627428212,2025-02-23,AC
1254.1881883935864,786.6797061524805,1999.5278886742972,2025-03-02,AC
1947.7980324956104,1323.9255230182036,2865.6575535643674,2025-02-16,PA
1752.8726171959033,1165.0076899241935,2637.3752196564,2025-02-23,PA
1682.8495818302565,1111.1089940883871,2548.7892998200214,2025-03-02,PA
523.5921810017619,317.6620900286687,863.0201103991983,2025-02-16,DF
524.0496139696058,298.5526222254083,919.8646317510743,2025-02-23,DF
511.03412662746825,277.57325371586137,940.8539010218618,2025-03-02,DF
5812.526443640336,4163.2708883814885,8115.124997583952,2025-02-16,GO
6458.107205227757,4575.45040286354,9115.419248804947,2025-02-23,GO
6878.641219334346,4836.699322292824,9782.643466432311,2025-03-02,GO
2196.699077266568,1571.351769224125,3070.9144384942124,2025-02-16,MT
2238.5015239572544,1590.2166326606646,3151.073237345657,2025-02-23,MT
2223.110291025288,1535.4971048957516,3218.644535574086,2025-03-02,MT
276.8002380911871,183.85484727181912,416.7329441908152,2025-02-16,MS
398.4735399955372,269.640321218148,588.862827930381,2025-02-23,MS
552.1450868807713,380.82014302592177,800.5464063538855,2025-03-02,MS
891.8130859082335,121.04816872983238,6570.364413957099,2025-02-16,RS
1064.5089113718223,107.10110970778976,10580.462009046778,2025-02-23,RS
1265.9582842896582,88.25038114441587,18160.265788982626,2025-03-02,RS
667.2715044692137,402.88569107717126,1105.155309651644,2025-02-16,SC
425.49825346358415,238.5629149851645,758.9141158499816,2025-02-23,SC
193.58072886591037,93.32217077346412,401.54979548453207,2025-03-02,SC
3868.6734213690947,2746.5065111076683,5449.334993628542,2025-02-16,PR
4169.860391260245,2981.283057256366,5832.299499465419,2025-02-23,PR
4299.596857334387,3102.947302418423,5957.73351393735,2025-03-02,PR
67888.98440414605,59966.60562203144,76858.01381649476,2025-02-16,BR
78045.58146449648,69219.2006756475,87997.44473608627,2025-02-23,BR
108300.43234097301,96166.22493330426,121965.7281272741,2025-03-02,BR
23.490894615606955,17.385949005912078,31.739546092876786,2025-02-16,SE
25.942499156810868,19.583237291649006,34.366803224517405,2025-02-23,SE
27.521369530588608,20.83384772513304,36.35553983268706,2025-03-02,SE
41066.65222316418,26162.54289300791,64461.23879147213,2025-02-16,SP
43187.46684418502,27336.20004071882,68230.30595471655,2025-02-23,SP
48834.289643873984,30238.356949448127,78866.31700950609,2025-03-02,SP
70.181099604132,48.561578573578245,101.42558965998971,2025-02-16,TO
67.73019563609216,48.4909029668701,94.60288673191961,2025-02-23,TO
76.47915698109048,55.48031621215835,105.42588528463497,2025-03-02,TO
